  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1909          60     0.01069  0.01063  0.48   61698     656   61360  1304869  21.15
  1909          61     0.01165  0.01158  0.49   61042     707   60681  1243510  20.37
  1909          62     0.01193  0.01186  0.49   60335     715   59968  1182829  19.60
  1909          63     0.01300  0.01291  0.50   59620     770   59239  1122861  18.83
  1909          64     0.01509  0.01497  0.50   58850     881   58407  1063623  18.07
  1909          65     0.01550  0.01538  0.51   57969     892   57531  1005216  17.34
  1909          66     0.01672  0.01658  0.51   57077     946   56615   947685  16.60
  1909          67     0.01854  0.01837  0.50   56131    1031   55612   891069  15.87
  1909          68     0.01990  0.01970  0.50   55100    1086   54560   835458  15.16
  1909          69     0.02187  0.02164  0.50   54014    1169   53433   780898  14.46
  1909          70     0.02439  0.02410  0.49   52845    1273   52200   727465  13.77
  1909          71     0.02642  0.02608  0.51   51572    1345   50909   675264  13.09
  1909          72     0.02729  0.02692  0.49   50227    1352   49540   624356  12.43
  1909          73     0.03365  0.03310  0.50   48875    1618   48064   574815  11.76
  1909          74     0.03579  0.03515  0.49   47257    1661   46411   526751  11.15
  1909          75     0.03967  0.03890  0.50   45596    1774   44713   480339  10.53
  1909          76     0.04524  0.04425  0.51   43822    1939   42864   435626   9.94
  1909          77     0.04875  0.04760  0.50   41883    1994   40891   392763   9.38
  1909          78     0.05310  0.05174  0.50   39890    2064   38867   351872   8.82
  1909          79     0.06149  0.05966  0.50   37826    2257   36700   313005   8.27
  1909          80     0.06981  0.06743  0.49   35569    2398   34356   276305   7.77
  1909          81     0.07291  0.07034  0.50   33171    2333   32000   241949   7.29
  1909          82     0.08343  0.08010  0.50   30838    2470   29607   209949   6.81
  1909          83     0.09404  0.08983  0.50   28368    2548   27099   180342   6.36
  1909          84     0.10916  0.10341  0.49   25819    2670   24459   153243   5.94
  1909          85     0.11637  0.10998  0.50   23149    2546   21879   128784   5.56
  1909          86     0.13141  0.12337  0.50   20603    2542   19342   106905   5.19
  1909          87     0.14128  0.13219  0.51   18062    2387   16899    87563   4.85
  1909          88     0.15365  0.14262  0.50   15674    2235   14549    70664   4.51
  1909          89     0.17575  0.16182  0.51   13439    2175   12373    56115   4.18
  1909          90     0.19941  0.18149  0.50   11264    2044   10251    43742   3.88
