  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1891          19     0.00712  0.00710  0.52   67253     477   67024  2763127  41.09
  1891          20     0.00717  0.00714  0.50   66776     477   66539  2696103  40.38
  1891          21     0.00820  0.00816  0.49   66299     541   66024  2629564  39.66
  1891          22     0.00819  0.00816  0.49   65758     536   65485  2563540  38.98
  1891          23     0.00861  0.00857  0.50   65222     559   64940  2498055  38.30
  1891          24     0.00773  0.00770  0.50   64663     498   64411  2433115  37.63
  1891          25     0.00865  0.00862  0.51   64165     553   63896  2368704  36.92
  1891          26     0.03278  0.03238  0.62   63612    2060   62837  2304808  36.23
  1891          27     0.03210  0.03149  0.39   61552    1938   60374  2241971  36.42
  1891          28     0.00982  0.00978  0.52   59614     583   59334  2181597  36.60
  1891          29     0.00803  0.00800  0.51   59031     472   58801  2122263  35.95
  1891          30     0.00716  0.00714  0.50   58559     418   58351  2063462  35.24
  1891          31     0.00682  0.00680  0.50   58141     395   57943  2005111  34.49
  1891          32     0.00870  0.00866  0.50   57745     500   57495  1947168  33.72
  1891          33     0.00828  0.00825  0.50   57246     472   57007  1889673  33.01
  1891          34     0.00650  0.00648  0.51   56773     368   56593  1832666  32.28
  1891          35     0.00804  0.00801  0.49   56406     452   56175  1776074  31.49
  1891          36     0.00810  0.00807  0.52   55954     452   55736  1719898  30.74
  1891          37     0.00942  0.00937  0.50   55502     520   55241  1664162  29.98
  1891          38     0.01011  0.01006  0.51   54982     553   54709  1608920  29.26
  1891          39     0.00944  0.00939  0.52   54429     511   54183  1554212  28.55
  1891          40     0.01060  0.01054  0.50   53918     568   53632  1500029  27.82
  1891          41     0.01107  0.01101  0.50   53349     587   53058  1446397  27.11
  1891          42     0.00940  0.00935  0.49   52762     493   52512  1393340  26.41
  1891          43     0.00935  0.00931  0.49   52268     487   52019  1340827  25.65
  1891          44     0.01128  0.01122  0.53   51782     581   51510  1288809  24.89
  1891          45     0.01127  0.01121  0.50   51201     574   50915  1237299  24.17
  1891          46     0.01196  0.01189  0.50   50627     602   50325  1186384  23.43
  1891          47     0.01373  0.01364  0.52   50025     682   49694  1136059  22.71
  1891          48     0.01406  0.01397  0.53   49343     689   49015  1086365  22.02
  1891          49     0.01546  0.01534  0.50   48653     746   48280  1037350  21.32
  1891          50     0.01484  0.01473  0.49   47907     706   47550   989070  20.65
  1891          51     0.01812  0.01795  0.49   47201     847   46769   941520  19.95
  1891          52     0.01833  0.01817  0.51   46354     842   45939   894751  19.30
  1891          53     0.01994  0.01974  0.52   45512     899   45076   848812  18.65
  1891          54     0.02129  0.02107  0.50   44613     940   44144   803735  18.02
  1891          55     0.02221  0.02196  0.49   43673     959   43183   759592  17.39
  1891          56     0.02497  0.02466  0.50   42714    1053   42186   716409  16.77
  1891          57     0.02230  0.02206  0.50   41661     919   41202   674223  16.18
  1891          58     0.02809  0.02770  0.49   40742    1128   40170   633021  15.54
  1891          59     0.02873  0.02831  0.48   39613    1121   39034   592851  14.97
  1891          60     0.02771  0.02732  0.49   38492    1052   37957   553817  14.39
  1891          61     0.03203  0.03153  0.50   37440    1181   36855   515860  13.78
  1891          62     0.03198  0.03146  0.49   36260    1141   35677   479004  13.21
  1891          63     0.03814  0.03740  0.48   35119    1314   34437   443328  12.62
  1891          64     0.03626  0.03560  0.48   33806    1203   33185   408891  12.10
  1891          65     0.04301  0.04211  0.50   32602    1373   31922   375706  11.52
  1891          66     0.04511  0.04410  0.49   31229    1377   30524   343784  11.01
  1891          67     0.04726  0.04617  0.50   29852    1378   29165   313259  10.49
  1891          68     0.05305  0.05167  0.49   28474    1471   27730   284094   9.98
  1891          69     0.05710  0.05544  0.48   27003    1497   26220   256365   9.49
